run_id,experiment,harness,model,task_id,variant,rep,wall_s,turns,reasoning_tokens,visible_output_tokens,logical_input_tokens,reported_cost_usd,estimated_no_cache_cost_usd,scope_compliant_success,tool_calls,failed_calls,error_recovery_calls,duplicate_commands,repeated_reads,post_green_repeat_tests,post_success_calls,abandoned_exploration_calls,distinct_files_read,tool_result_chars,est_tool_result_tokens,induced_cost_lower_usd,induced_cost_upper_usd,context_growth_tokens,tool_wall_s,n_calls_with_duration,cat_code_edit,cat_file_read,cat_file_search,cat_test_execution,cat_navigation,cat_other_bash,cat_git_inspect,cat_env_inspect,cat_other_tool,cat_lint_static,cat_build_compile
pi_Kimi-K2.7-Code_py-high-03_baseline_r2_e84631,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,baseline,2,5.85,5,151,473,9660,0.005281,0.011069,True,8,0,0,0,0,0,0,1,5,2286,572,0.00079,0.001781,1140,,0,1,5,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_ambiguous_scope_r1_d90dfd,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,ambiguous_scope,1,7.43,7,198,590,13669,0.006639,0.015346,True,10,2,2,0,0,0,0,1,4,2223,556,0.000932,0.002547,1194,,0,1,4,0,3,1,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_deep_thinking_r2_9a58cf,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,deep_thinking,2,6.83,5,227,585,10696,0.005886,0.012501,True,8,0,0,0,0,0,0,1,4,2727,682,0.000955,0.002184,1401,,0,1,4,0,1,1,1,0,0,0,0,0
pi_GLM-5.2_js-med-03_ambiguous_scope_r2_18bc98,stress_pi,pi,zai-org/GLM-5.2,js-med-03,ambiguous_scope,2,23.89,7,1051,2141,20664,0.020037,0.03835,True,7,0,0,0,0,0,2,1,2,3504,876,0.001868,0.00468,3173,,0,1,3,0,2,0,1,0,0,0,0,0
claude-code_Kimi-K2.6_py-med-03_exhaustive_exploration_r1_eeef72,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,exhaustive_exploration,1,90.61,22,4012,5249,317054,0.094517,0.404085,True,21,12,12,9,0,0,0,2,4,2568,642,0.005387,0.028471,1916,0.48,21,1,5,1,11,1,1,0,1,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_deep_thinking_r2_4ce8bc,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,deep_thinking,2,23.96,5,309,1245,15939,0.017085,0.032066,True,6,0,0,0,0,0,0,2,2,3654,914,0.002027,0.005393,2471,,0,1,2,1,1,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_split_across_turns_r1_84830e,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,split_across_turns,1,11.78,10,519,1125,22033,0.011131,0.025431,True,10,2,2,0,0,0,2,1,3,2016,504,0.001018,0.003174,1828,,0,1,3,1,4,0,1,0,0,0,0,0
pi_Inkling_go-med-02_adjacent_cleanup_r4_3f8bf5,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,adjacent_cleanup,4,23.88,8,140,1403,17532,0.012165,0.023214,True,7,1,1,0,1,0,0,0,2,1746,436,0.000706,0.002024,1892,,0,2,3,0,1,0,1,0,0,0,0,0
pi_GLM-5.2_go-low-02_adjacent_cleanup_r2_630c4b,holdout_pi,pi,zai-org/GLM-5.2,go-low-02,adjacent_cleanup,2,241.36,13,20770,22123,147616,0.228709,0.304004,False,15,4,4,0,0,0,0,3,3,22137,5534,0.015298,0.0484,28974,,0,0,3,3,3,2,0,4,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_multiple_approaches_r2_03c1c1,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,multiple_approaches,2,19.51,8,1737,2480,22599,0.017721,0.031389,True,10,1,1,0,0,0,1,1,4,3257,814,0.001372,0.003768,3061,,0,1,5,0,2,2,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_split_across_turns_r2_582a80,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,split_across_turns,2,14.62,9,532,1133,22348,0.011317,0.025763,False,9,1,1,0,0,0,2,1,3,2577,644,0.001295,0.004028,2036,,0,1,3,0,3,1,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_baseline_r4_2ec2e1,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,baseline,4,6.03,6,256,552,11070,0.00572,0.012724,True,8,0,0,0,0,0,0,1,5,1695,424,0.000634,0.001562,1034,,0,1,5,1,1,0,0,0,0,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_deep_thinking_r3_a76312,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,deep_thinking,3,23.29,7,207,942,15420,0.015522,0.030109,True,8,1,1,0,0,0,0,2,2,2545,636,0.001437,0.003979,3255,,0,1,3,1,2,1,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_conflicting_constraints_r2_a5f4e7,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,conflicting_constraints,2,6.02,6,253,508,9783,0.004954,0.011326,True,6,0,0,0,0,0,0,1,3,1128,282,0.000386,0.00086,808,,0,1,3,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_bounded_efficiency_r5_c1fe62,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,bounded_efficiency,5,5.83,5,80,371,9672,0.004836,0.010672,True,8,0,0,0,0,0,0,1,5,2286,572,0.00079,0.001781,1045,,0,1,5,0,1,1,0,0,0,0,0,0
pi_Inkling_go-med-02_bounded_efficiency_r3_498487,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,bounded_efficiency,3,18.62,9,55,957,20178,0.010668,0.024054,True,8,1,1,0,0,0,0,0,2,2222,556,0.000967,0.002976,1714,,0,2,3,0,1,2,0,0,0,0,0,0
pi_GLM-5.2_go-low-02_baseline_r5_7af937,holdout_pi,pi,zai-org/GLM-5.2,go-low-02,baseline,5,21.2,5,249,573,9765,0.007291,0.016192,True,5,0,0,0,0,0,0,0,2,1117,279,0.000558,0.001291,1136,,0,1,2,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_no_questions_autonomy_r3_a14037,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,no_questions_autonomy,3,7.2,6,207,524,11530,0.005851,0.01305,True,9,1,1,0,0,0,0,1,5,2401,600,0.000869,0.002065,1137,,0,1,5,1,2,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_full_restatement_per_turn_r1_f1242c,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,full_restatement_per_turn,1,11.19,7,196,616,13825,0.007037,0.015598,True,8,0,0,0,0,0,1,1,3,1813,453,0.000734,0.001946,1282,,0,1,3,1,2,1,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_full_restatement_per_turn_r2_07e059,stress_pi,pi,zai-org/GLM-5.2,js-med-03,full_restatement_per_turn,2,44.11,8,737,1224,15021,0.013793,0.026415,False,13,2,2,0,0,0,8,4,5,13206,3302,0.005224,0.007864,2116,,0,1,6,1,1,2,0,2,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_bounded_efficiency_r1_f1b4b8,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,bounded_efficiency,1,10.73,5,217,539,9122,0.005228,0.010822,True,8,0,0,0,0,0,0,1,5,1687,422,0.000563,0.001212,928,,0,1,5,0,1,1,0,0,0,0,0,0
pi_Inkling_go-med-02_exhaustive_exploration_r3_3a28a4,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,exhaustive_exploration,3,14.23,8,49,645,17520,0.009083,0.020132,True,7,1,1,0,0,0,0,1,3,2150,538,0.000988,0.003189,1420,,0,2,3,0,1,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_irrelevant_context_r1_ef11a0,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,irrelevant_context,1,9.27,7,76,358,12768,0.005536,0.013562,False,6,0,0,0,0,0,0,1,3,1551,388,0.000597,0.001511,813,,0,1,3,1,1,0,0,0,0,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_max_certainty_r5_b70736,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,max_certainty,5,24.19,7,346,1204,19389,0.018609,0.037927,True,10,1,1,0,0,0,1,4,5,2936,734,0.001672,0.004712,1954,,0,1,5,1,2,1,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_conflicting_constraints_r2_b56ed0,stress_pi,pi,zai-org/GLM-5.2,js-med-03,conflicting_constraints,2,9.73,5,408,670,9570,0.007737,0.016346,True,5,0,0,0,0,0,0,1,2,1561,390,0.000733,0.001553,1031,,0,1,2,0,1,1,0,0,0,0,0,0
claude-code_nemotron-3-ultra-550b-a55b_js-low-02_multiple_approaches_r2_023b8c,holdout_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,js-low-02,multiple_approaches,2,132.45,64,1489,5591,1379020,0.638285,0.84754,False,63,45,45,24,3,0,0,3,3,4452,1113,0.02279,0.067035,6001,1.09,63,2,10,0,25,4,19,0,3,0,0,0
claude-code_GLM-5.2_py-med-03_bounded_efficiency_r2_cd788a,holdout_cc,claude-code,zai-org/GLM-5.2,py-med-03,bounded_efficiency,2,104.56,30,5754,9382,540202,0.187691,0.797564,True,29,20,19,8,0,0,0,1,2,4630,1158,0.01137,0.054116,4179,0.71,29,2,3,2,12,3,6,0,1,0,0,0
pi_Kimi-K2.7-Code_py-high-03_baseline_r3_58663f,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,baseline,3,13.8,6,326,702,14001,0.007208,0.016109,True,9,1,1,0,0,0,0,1,5,3564,891,0.001366,0.003446,1695,,0,1,5,0,2,0,1,0,0,0,0,0
pi_Inkling_go-med-02_bounded_efficiency_r2_7ff114,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,bounded_efficiency,2,13.23,7,84,687,14543,0.00702,0.017325,True,7,1,1,0,0,0,1,0,2,1414,354,0.00059,0.001743,1178,,0,2,2,0,2,1,0,0,0,0,0,0
claude-code_Kimi-K2.7-Code_py-med-03_multiple_approaches_r3_d0afcb,holdout_cc,claude-code,moonshotai/Kimi-K2.7-Code,py-med-03,multiple_approaches,3,129.99,38,9184,11692,620376,0.171808,0.636125,True,37,28,27,24,0,0,0,2,3,2324,581,0.006798,0.031782,3082,0.61,37,1,3,0,27,1,0,0,0,5,0,0
pi_Kimi-K2.7-Code_py-med-01_misleading_architecture_r1_df4eae,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,misleading_architecture,1,22.33,7,1454,1873,17289,0.013313,0.023917,False,8,2,2,0,0,0,0,1,3,2008,502,0.000766,0.001923,2358,,0,1,3,1,2,0,1,0,0,0,0,0
pi_Inkling_go-med-02_multiple_approaches_r3_fa68ad,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,multiple_approaches,3,11.2,7,154,619,13574,0.006944,0.016081,True,6,0,0,0,0,0,0,0,2,1687,422,0.000653,0.001783,1226,,0,1,2,0,1,2,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_multiple_approaches_r1_adb9d7,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,multiple_approaches,1,17.68,7,612,1330,16620,0.010797,0.021109,True,10,1,1,0,0,0,1,1,5,3034,758,0.001274,0.003487,1900,,0,1,5,0,2,1,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_irrelevant_context_r2_9f1d0c,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,irrelevant_context,2,7.4,6,207,679,12255,0.005944,0.014358,True,7,0,0,0,0,0,1,1,3,1691,423,0.000642,0.001603,1134,,0,1,3,1,1,0,1,0,0,0,0,0
pi_Inkling_go-med-02_bounded_efficiency_r5_302923,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,bounded_efficiency,5,11.04,6,54,583,11813,0.006525,0.014174,True,6,1,1,0,0,0,0,0,2,1379,345,0.000522,0.001389,1060,,0,2,2,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_no_questions_autonomy_r1_8c0e7d,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,no_questions_autonomy,1,9.04,5,126,518,8651,0.004502,0.01029,True,8,0,0,0,0,0,0,1,5,1438,360,0.000465,0.000959,863,,0,1,5,0,1,1,0,0,0,0,0,0
pi_Inkling_go-med-02_adjacent_cleanup_r5_e4106a,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,adjacent_cleanup,5,5.21,4,50,213,6463,0.002864,0.007326,False,3,0,0,0,0,0,0,2,2,1238,310,0.00035,0.000548,503,,0,0,2,0,0,1,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_irrelevant_context_r2_1779d6,stress_pi,pi,zai-org/GLM-5.2,js-med-03,irrelevant_context,2,38.33,5,552,897,10846,0.009209,0.019131,True,5,0,0,0,0,0,0,1,2,1562,390,0.000734,0.001554,1314,,0,1,2,0,1,1,0,0,0,0,0,0
claude-code_Kimi-K2.6_py-med-03_multiple_approaches_r1_e7d9c0,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,multiple_approaches,1,92.04,12,5206,6704,180930,0.071988,0.247284,True,11,6,6,4,0,0,0,1,2,2229,557,0.002649,0.012548,1695,0.32,11,1,3,1,6,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_conflicting_constraints_r1_5904a6,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,conflicting_constraints,1,10.64,5,143,453,8657,0.004102,0.010036,True,6,0,0,0,0,0,0,1,3,1428,357,0.000481,0.001046,828,,0,1,3,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_deep_thinking_r3_bf26b9,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,deep_thinking,3,12.5,6,492,1167,13761,0.009521,0.017741,True,10,1,1,0,0,0,0,1,5,2620,655,0.000958,0.002302,1759,,0,1,5,1,2,1,0,0,0,0,0,0
pi_Inkling_go-med-02_multiple_approaches_r1_5c64a0,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,multiple_approaches,1,11.66,7,157,583,14910,0.007391,0.017271,True,6,0,0,0,0,0,0,0,0,2314,578,0.000958,0.002809,1330,,0,1,3,0,1,0,1,0,0,0,0,0
claude-code_GLM-5.2_js-low-02_multiple_approaches_r3_290e2c,holdout_cc,claude-code,zai-org/GLM-5.2,js-low-02,multiple_approaches,3,46.7,31,730,3359,566932,0.184239,0.808484,True,30,22,22,16,0,0,0,1,2,2554,638,0.008202,0.040244,3058,0.58,30,2,3,0,14,1,9,0,1,0,0,0
pi_Kimi-K2.7-Code_py-med-01_misleading_architecture_r2_72ecfc,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,misleading_architecture,2,15.89,8,1012,1403,17700,0.011045,0.022427,True,9,1,1,0,0,0,1,1,3,1919,480,0.000784,0.002099,1848,,0,1,3,1,2,1,1,0,0,0,0,0
pi_GLM-5.2_js-med-03_full_restatement_per_turn_r1_c68813,stress_pi,pi,zai-org/GLM-5.2,js-med-03,full_restatement_per_turn,1,16.55,7,512,981,15029,0.013975,0.025357,True,7,0,0,1,0,1,2,1,2,2423,606,0.001238,0.002948,1723,,0,1,3,0,2,1,0,0,0,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_baseline_r1_5b562e,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,baseline,1,62.71,6,285,1135,14888,0.018028,0.029855,True,8,1,1,0,0,0,0,4,4,2184,546,0.00118,0.002948,1613,,0,1,4,1,2,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_ambiguous_scope_r2_c612fd,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,ambiguous_scope,2,10.2,7,548,1031,26396,0.014268,0.0292,False,8,2,2,0,0,0,0,1,3,7365,1841,0.003274,0.009372,3604,,0,1,3,0,3,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_multiple_approaches_r4_9bb417,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,multiple_approaches,4,16.61,7,651,1496,18083,0.012316,0.023163,True,9,1,1,0,0,0,1,1,4,3214,804,0.001325,0.003572,2352,,0,1,5,0,2,1,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_conflicting_constraints_r1_c13595,stress_pi,pi,zai-org/GLM-5.2,js-med-03,conflicting_constraints,1,12.78,6,388,656,11208,0.007852,0.018578,True,5,0,0,0,0,0,0,1,2,1562,390,0.000766,0.001729,1058,,0,1,2,0,1,1,0,0,0,0,0,0
pi_Inkling_go-med-02_multiple_approaches_r2_c0a720,holdout_pi,pi,thinkingmachines/Inkling,go-med-02,multiple_approaches,2,21.81,10,276,1318,27173,0.014131,0.032511,True,9,1,1,1,0,0,1,0,0,3886,972,0.001795,0.005815,2506,,0,2,5,0,1,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-med-01_full_restatement_per_turn_r2_3f2a84,stress_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-01,full_restatement_per_turn,2,8.91,6,134,569,10265,0.005461,0.012028,True,6,0,0,0,0,0,0,1,3,1128,282,0.00042,0.001029,922,,0,1,3,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_bounded_efficiency_r2_bfea0c,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,bounded_efficiency,2,9.48,6,298,792,12745,0.007688,0.015276,True,9,1,1,0,0,0,0,1,5,2624,656,0.00096,0.002306,1395,,0,1,5,1,2,0,0,0,0,0,0,0
claude-code_GLM-5.2_js-low-02_deep_thinking_r1_4cd4ff,holdout_cc,claude-code,zai-org/GLM-5.2,js-low-02,deep_thinking,1,23.16,14,1173,2235,230878,0.072596,0.333063,True,13,8,7,3,0,0,0,1,2,1542,386,0.002845,0.012951,1193,0.33,13,1,3,0,8,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_exhaustive_exploration_r1_0ca9eb,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,exhaustive_exploration,1,6.09,5,227,456,9509,0.007383,0.013463,True,5,0,0,0,0,0,0,1,2,1785,446,0.00074,0.00176,1013,,0,1,2,0,1,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_bounded_efficiency_r4_bedbb4,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,bounded_efficiency,4,6.92,5,127,560,8843,0.005145,0.010641,True,8,0,0,0,0,0,0,1,5,1443,361,0.000481,0.001036,856,,0,1,5,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_multiple_approaches_r3_0eed1f,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,multiple_approaches,3,15.37,5,1508,2015,11500,0.01218,0.022867,True,5,0,0,0,0,0,0,1,2,978,244,0.000385,0.000842,2326,,0,1,2,0,1,1,0,0,0,0,0,0
claude-code_Kimi-K2.7-Code_py-med-03_bounded_efficiency_r3_48909d,holdout_cc,claude-code,moonshotai/Kimi-K2.7-Code,py-med-03,bounded_efficiency,3,84.36,17,5891,6866,264450,0.082283,0.278691,True,16,10,10,7,1,0,0,2,3,2720,680,0.002694,0.010884,1812,0.37,16,1,5,0,9,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_baseline_r3_decdd8,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,baseline,3,4.81,5,138,336,7529,0.003635,0.010547,True,5,0,0,0,0,0,0,1,2,769,192,0.000291,0.000591,548,,0,1,2,0,1,1,0,0,0,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_max_certainty_r1_ab67b1,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,max_certainty,1,38.33,6,263,1053,14564,0.01915,0.029006,True,7,0,0,0,0,0,0,3,3,1519,380,0.000824,0.00208,1394,,0,1,3,1,1,0,1,0,0,0,0,0
pi_DeepSeek-V4-Pro_go-high-01_conflicting_constraints_r2_a671c8,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,conflicting_constraints,2,30.02,7,279,1212,17449,0.013684,0.034579,True,7,1,1,0,0,0,0,0,2,1289,322,0.000777,0.002443,1589,,0,2,3,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_multiple_approaches_r5_f3b7bd,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,multiple_approaches,5,21.96,7,1674,2909,22444,0.01963,0.032958,True,10,1,1,0,0,0,1,1,5,2667,667,0.00105,0.002714,3534,,0,1,6,1,2,0,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_bounded_efficiency_r1_0b2629,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,bounded_efficiency,1,6.5,6,205,450,10399,0.005544,0.014504,True,6,0,0,0,0,0,1,1,2,1146,286,0.000484,0.001186,770,,0,1,3,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_bounded_efficiency_r2_fcc3dc,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,bounded_efficiency,2,4.69,4,128,276,6188,0.002972,0.008668,True,4,0,0,0,0,0,0,1,2,750,188,0.000274,0.000518,495,,0,1,2,0,1,0,0,0,0,0,0,0
claude-code_GLM-5.2_js-low-02_baseline_r3_74821d,holdout_cc,claude-code,zai-org/GLM-5.2,js-low-02,baseline,3,39.21,29,368,2117,518529,0.166313,0.735255,True,28,24,23,22,0,0,0,0,1,1378,344,0.003688,0.017746,1837,0.45,28,1,2,0,18,1,6,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_deep_thinking_r1_3671fd,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,deep_thinking,1,12.34,6,303,823,12756,0.007676,0.01541,True,11,1,1,0,0,0,0,2,6,2422,606,0.000873,0.002066,1469,,0,1,6,1,2,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_exhaustive_exploration_r3_ffcda4,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,exhaustive_exploration,3,7.07,6,283,554,12155,0.006967,0.017079,True,6,0,0,0,0,0,1,1,2,1953,488,0.000879,0.002346,1183,,0,1,3,0,1,0,1,0,0,0,0,0
claude-code_Kimi-K2.6_py-med-03_exhaustive_exploration_r2_f083b4,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,exhaustive_exploration,2,82.42,9,5420,6065,96888,0.051014,0.143558,True,8,2,1,0,0,0,0,2,4,1614,404,0.001587,0.007103,999,0.28,8,1,4,1,2,0,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_ambiguous_scope_r1_d75484,stress_pi,pi,zai-org/GLM-5.2,js-med-03,ambiguous_scope,1,54.99,12,2651,4514,58837,0.057144,0.102233,False,12,1,1,0,0,0,2,0,2,6551,1638,0.004669,0.015085,6323,,0,3,3,0,4,1,1,0,0,0,0,0
pi_DeepSeek-V4-Pro_go-high-01_misleading_architecture_r2_f72f80,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,misleading_architecture,2,23.05,5,320,1116,11615,0.012661,0.024094,True,5,0,0,0,0,0,0,0,2,908,227,0.000499,0.001302,1360,,0,1,2,1,1,0,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_baseline_r5_9ef025,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,baseline,5,10.56,9,110,408,14853,0.005917,0.015742,True,8,1,1,0,0,0,0,1,4,2039,510,0.000787,0.001998,905,,0,1,4,0,2,0,1,0,0,0,0,0
claude-code_DeepSeek-V4-Pro_py-med-03_multiple_approaches_r1_286ea7,holdout_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-03,multiple_approaches,1,207.94,25,4140,8955,489724,0.201642,0.883283,True,24,16,16,5,0,0,0,1,2,3769,942,0.010797,0.081308,5467,0.45,24,3,3,1,4,0,10,0,1,2,0,0
pi_Kimi-K2.6_js-low-02_exhaustive_exploration_r2_ddaca6,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,exhaustive_exploration,2,16.51,6,112,390,13208,0.007045,0.017605,True,6,0,0,0,0,0,0,1,2,2947,737,0.001378,0.003847,1374,,0,1,3,0,1,0,1,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_no_questions_autonomy_r2_5d3ce3,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,no_questions_autonomy,2,11.33,6,415,880,14101,0.00855,0.016916,True,9,1,1,0,0,0,0,1,4,3136,784,0.001179,0.002914,1723,,0,1,4,0,2,2,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_bounded_efficiency_r5_defcbd,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,bounded_efficiency,5,5.06,4,202,349,6244,0.003687,0.009063,True,5,0,0,0,0,0,0,1,2,769,192,0.000264,0.000431,581,,0,1,2,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_baseline_r5_78a2ca,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,baseline,5,5.27,5,94,284,7366,0.003653,0.010117,True,5,0,0,0,0,0,1,0,1,645,161,0.000239,0.000466,467,,0,1,2,0,1,1,0,0,0,0,0,0
pi_GLM-5.2_js-med-03_misleading_architecture_r2_b24173,stress_pi,pi,zai-org/GLM-5.2,js-med-03,misleading_architecture,2,26.52,6,1280,2375,19519,0.025373,0.037777,False,7,0,0,0,0,0,1,1,2,2626,656,0.001353,0.003254,4003,,0,1,3,0,1,1,1,0,0,0,0,0
pi_DeepSeek-V4-Pro_py-low-03_deep_thinking_r1_bbc441,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,py-low-03,deep_thinking,1,51.53,5,418,1459,16985,0.013737,0.034631,True,8,0,0,0,0,0,0,4,4,3812,953,0.002119,0.005668,2773,,0,1,4,0,1,1,1,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_multiple_approaches_r1_6a564c,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,multiple_approaches,1,10.94,6,840,1406,12609,0.01109,0.021458,True,6,0,0,0,0,0,1,1,2,935,234,0.000379,0.000871,1611,,0,1,3,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.7-Code_py-high-03_multiple_approaches_r3_bb8ba2,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-high-03,multiple_approaches,3,19.61,7,901,1665,16755,0.012217,0.022577,True,10,1,1,0,0,0,1,1,5,2764,691,0.001069,0.002722,1971,,0,1,5,1,2,0,0,1,0,0,0,0
pi_Kimi-K2.6_js-low-02_bounded_efficiency_r3_91da3d,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,bounded_efficiency,3,5.87,5,172,341,7800,0.003982,0.010894,True,5,0,0,0,0,0,0,1,2,769,192,0.000291,0.000591,553,,0,1,2,0,1,1,0,0,0,0,0,0
pi_Kimi-K2.6_js-low-02_baseline_r4_442830,holdout_pi,pi,moonshotai/Kimi-K2.6,js-low-02,baseline,4,4.64,4,117,248,6088,0.003238,0.008422,True,4,0,0,0,0,0,0,0,1,686,172,0.000248,0.00046,516,,0,1,1,0,1,1,0,0,0,0,0,0
claude-code_GLM-5.2_js-low-02_adjacent_cleanup_r2_fb4335,holdout_cc,claude-code,zai-org/GLM-5.2,js-low-02,adjacent_cleanup,2,58.43,26,1185,3179,461226,0.137456,0.659704,True,25,18,17,8,0,0,0,1,2,2349,587,0.006917,0.03364,2497,0.49,25,1,3,0,13,2,5,0,1,0,0,0
