run_id,experiment,harness,model,task_id,variant,rep,reasoning_tokens,visible_output_tokens,turns,tool_total_tool_calls,tool_duplicate_reads,tool_repeated_searches,tool_repeated_tests_no_change,edits_reverted,scope_compliant_success,reported_cost_usd,estimated_no_cache_cost_usd,turns_parsed,thinking_chars,visible_chars,tool_calls_parsed,tool_calls_before_first_edit,thinking_chars_before_first_edit,first_green_test_found,tool_calls_after_first_green,test_runs_total,test_runs_after_first_green,postgreen_chars,distinct_files_read,files_read_not_edited,task_restatement_index,redundancy_compression_ratio,plan_markers_per_1k,alt_markers_per_1k,alt_markers_total,plan_markers_total
pi_Kimi-K2.7-Code_py-med-03_no_questions_autonomy_r1_021909,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,no_questions_autonomy,1,391,1107,7,6,0,0,0,['tmp/pi-prompt-benchmark/slot-03/store/serialize.py'],True,0.008537,0.017584,7,1838,801,6,3,1031,True,1,1,0,1425,2,1,0.0,0.5294,0.0,0.0,0,0
pi_Inkling_go-high-02_adjacent_cleanup_r5_61189b,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,adjacent_cleanup,5,330,1009,11,10,2,0,0,[],True,0.013886,0.035346,11,1388,61,10,3,340,True,4,2,1,779,2,0,0.0,0.5079,0.0,0.72,1,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_baseline_r4_763aab,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,baseline,4,306,1509,8,8,0,0,0,[],True,0.021425,0.021425,8,1302,385,8,3,155,True,1,2,1,933,2,1,0.2424,0.5829,0.0,0.768,1,0
pi_DeepSeek-V4-Pro_go-high-01_full_restatement_per_turn_r2_3f34d4,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,full_restatement_per_turn,2,355,1270,8,7,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.017138,0.040004,8,1425,820,7,3,152,True,2,3,2,1297,2,1,0.0,0.4968,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_py-med-01_ambiguous_scope_r1_5d4b30,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-med-01,ambiguous_scope,1,687,1493,9,10,0,0,0,[],True,0.021441,0.021441,9,2249,1014,10,8,1649,True,0,4,0,758,3,2,0.037,0.5677,0.0,0.445,1,0
pi_Kimi-K2.7-Code_py-med-03_bounded_efficiency_r2_77e2d4,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,bounded_efficiency,2,369,878,7,7,0,0,0,[],True,0.008359,0.017504,7,1724,358,7,4,1197,True,1,2,0,860,2,1,0.0,0.5081,0.0,0.0,0,0
pi_Inkling_go-high-02_exhaustive_exploration_r1_15f632,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,exhaustive_exploration,1,77,411,6,8,1,0,0,[],True,0.008553,0.015353,6,328,214,8,6,285,True,0,1,0,17,3,2,0.0,,0.0,0.0,0,0
claude-code_GLM-5.2_js-low-02_bounded_efficiency_r3_f79076,holdout_cc,claude-code,zai-org/GLM-5.2,js-low-02,bounded_efficiency,3,90,700,12,11,1,0,4,['tmp/pi-prompt-benchmark/slot-cc-06/src/serializer.js'],True,0.151592,0.270809,25,404,1124,11,2,254,False,,6,,,2,1,0.0,,0.0,4.95,2,0
claude-code_Kimi-K2.6_py-med-03_bounded_efficiency_r1_f363d0,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,bounded_efficiency,1,6009,7041,23,22,0,0,15,['tmp/pi-prompt-benchmark/slot-cc-02/store/serialize.py'],True,0.114474,0.49041,69,25366,100,22,3,10836,False,,18,,,2,1,0.2188,0.7028,0.0,0.552,14,0
pi_nemotron-3-ultra-550b-a55b_py-med-01_ambiguous_scope_r2_2e88eb,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-med-01,ambiguous_scope,2,679,1358,11,11,0,0,0,[],True,0.023681,0.023681,11,2223,532,11,9,1499,True,0,4,0,625,3,2,0.0741,0.5961,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_baseline_r1_ba199f,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,baseline,1,400,1029,7,7,0,0,0,['tmp/pi-prompt-benchmark/slot-03/store/serialize.py'],True,0.00934,0.018825,7,1800,293,7,4,1633,True,1,2,0,420,2,1,0.0,0.5306,0.0,0.0,0,0
pi_Inkling_go-high-02_bounded_efficiency_r2_8ab64f,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,bounded_efficiency,2,144,455,7,8,0,0,0,[],True,0.00663,0.016511,7,619,161,8,5,91,True,1,2,1,50,3,2,0.0,0.4669,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_multiple_approaches_r5_5e6d87,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,multiple_approaches,5,947,2601,10,10,1,0,0,[],True,0.034718,0.034718,10,3967,1175,10,4,1656,True,2,3,1,1165,2,1,0.1818,0.6491,0.0,3.781,15,0
pi_DeepSeek-V4-Pro_go-high-01_misleading_architecture_r1_525859,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,misleading_architecture,1,130,894,4,5,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.011439,0.018929,4,553,797,5,3,78,True,0,1,0,565,2,1,0.0,0.3946,0.0,0.0,0,0
claude-code_Inkling_py-med-03_bounded_efficiency_r3_57822a,holdout_cc,claude-code,thinkingmachines/Inkling,py-med-03,bounded_efficiency,3,764,1664,17,16,3,0,5,['tmp/pi-prompt-benchmark/slot-cc-05/store/serialize.py'],True,0.090067,0.310834,61,3715,265,16,3,144,False,,8,,,2,1,0.0,0.6141,0.0,0.808,3,0
pi_nemotron-3-ultra-550b-a55b_py-med-01_full_restatement_per_turn_r1_7cb014,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,py-med-01,full_restatement_per_turn,1,387,1212,9,8,0,0,1,['tmp/pi-prompt-benchmark/slot-02/cart/checkout.py'],True,0.018505,0.018505,9,1326,727,8,4,241,True,2,2,1,974,3,2,0.0,0.5789,0.0,0.0,0,0
pi_Inkling_go-high-02_bounded_efficiency_r4_9b30c2,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,bounded_efficiency,4,113,400,7,8,0,0,0,[],True,0.00596,0.015415,7,504,41,8,5,405,True,1,3,1,47,3,2,0.0,0.4167,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_deep_thinking_r5_5c49ec,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,deep_thinking,5,1029,1674,7,7,0,0,0,['tmp/pi-prompt-benchmark/slot-03/store/serialize.py'],True,0.01266,0.022923,7,4680,353,7,4,2732,True,1,2,0,599,2,1,0.0,0.5731,0.0,0.427,2,0
pi_Kimi-K2.6_go-low-01_irrelevant_context_r1_d24391,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,irrelevant_context,1,139,275,4,3,0,0,0,[],True,0.003506,0.008626,4,573,165,3,1,227,True,0,1,0,202,1,0,0.0,0.4415,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_baseline_r5_fa9ca4,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,baseline,5,373,1952,9,9,0,0,0,[],True,0.02752,0.02752,9,1572,438,9,3,150,True,1,2,1,902,2,1,0.2424,0.5961,0.0,1.272,2,0
pi_Inkling_go-high-02_baseline_r4_a6fe55,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,baseline,4,114,387,7,6,0,0,0,['tmp/pi-prompt-benchmark/slot-04/config/merge.go'],True,0.005883,0.015657,7,479,41,6,3,301,True,1,2,1,66,1,0,0.0,,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_conflicting_constraints_r2_d73f50,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,conflicting_constraints,2,231,433,5,4,1,0,0,[],True,0.004519,0.010983,5,947,326,4,1,293,True,1,1,0,636,1,0,0.0,0.4942,0.0,1.056,1,0
pi_Kimi-K2.7-Code_py-med-03_bounded_efficiency_r4_a85996,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,bounded_efficiency,4,270,667,6,6,1,0,0,[],True,0.006674,0.014019,6,1181,407,6,3,126,True,1,1,0,487,2,1,0.0,0.503,0.0,0.847,1,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_bounded_efficiency_r1_8cf067,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,bounded_efficiency,1,230,777,6,6,0,0,0,[],True,0.011814,0.011814,6,980,211,6,3,176,True,1,2,1,576,2,1,0.2424,0.5847,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_conflicting_constraints_r1_e1216f,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,conflicting_constraints,1,130,302,4,3,0,0,0,[],True,0.002881,0.008129,4,537,293,3,1,223,True,0,1,0,367,1,0,0.0,0.4264,0.0,1.862,1,0
pi_GLM-5.2_py-high-03_adjacent_cleanup_r5_867494,holdout_pi,pi,zai-org/GLM-5.2,py-high-03,adjacent_cleanup,5,1221,2258,13,13,2,0,0,"['tmp/pi-prompt-benchmark/slot-05/pipeline/loader.py', 'tmp/pi-prompt-benchmark/slot-05/pipeline/transform.py']",True,0.034172,0.041322,13,4422,2011,13,8,2145,True,2,2,0,1226,5,3,0.0,0.5853,0.0,0.226,1,0
claude-code_Inkling_py-med-03_baseline_r3_d676a3,holdout_cc,claude-code,thinkingmachines/Inkling,py-med-03,baseline,3,236,1103,11,10,1,0,1,"['tmp/pi-prompt-benchmark/slot-cc-05/store/serialize.py', 'tmp/verify_roundtrip.py']",True,0.067667,0.198661,37,1135,249,10,3,274,False,,3,,,2,1,0.0,0.4907,0.0,0.881,1,0
pi_Kimi-K2.7-Code_py-med-03_no_questions_autonomy_r4_8f44af,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,no_questions_autonomy,4,1281,1865,6,6,0,0,0,[],True,0.012179,0.020983,6,5974,536,6,3,159,True,1,1,0,1405,2,1,0.0312,0.6348,0.0,0.67,4,0
pi_DeepSeek-V4-Pro_go-high-01_conflicting_constraints_r1_2eafd7,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,conflicting_constraints,1,352,1235,7,8,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.012815,0.034104,7,1468,493,8,5,709,True,0,2,0,522,2,1,0.0,0.53,0.0,0.0,0,0
pi_Inkling_go-high-02_bounded_efficiency_r3_d909e3,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,bounded_efficiency,3,78,840,9,8,0,0,0,[],True,0.010691,0.024502,9,344,53,8,3,163,True,0,1,0,5,0,0,0.0,,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_bounded_efficiency_r3_395a69,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,bounded_efficiency,3,239,1384,8,8,0,0,0,[],True,0.021065,0.021065,8,1031,303,8,3,155,True,1,2,1,467,2,1,0.2424,0.4879,0.0,0.97,1,0
pi_Kimi-K2.6_go-low-01_full_restatement_per_turn_r2_a92179,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,full_restatement_per_turn,2,336,748,7,7,1,0,1,[],True,0.007809,0.017665,7,1407,802,7,2,224,True,3,3,2,1696,2,1,0.0,0.5174,0.0,0.711,1,0
pi_Inkling_go-high-02_baseline_r3_818fa4,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,baseline,3,130,535,7,8,0,0,0,['tmp/pi-prompt-benchmark/slot-04/config/merge.go'],True,0.008588,0.018469,7,553,138,8,5,95,True,1,2,1,53,3,2,0.0,0.4288,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_split_across_turns_r2_38631a,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,split_across_turns,2,257,565,5,3,0,0,0,[],True,0.004606,0.011006,5,1014,719,3,1,125,True,0,1,0,488,1,0,0.0,0.4941,0.0,0.986,1,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_max_certainty_r5_a57e51,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,max_certainty,5,488,1284,8,8,1,0,0,['tmp/pi-prompt-benchmark/slot-06/client/client.go'],True,0.018371,0.018371,8,2074,459,8,3,191,True,3,3,2,1573,2,1,0.1818,0.6393,0.0,0.0,0,0
pi_Inkling_go-high-02_baseline_r1_b52fb5,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,baseline,1,105,415,9,8,0,0,0,['tmp/pi-prompt-benchmark/slot-04/config/merge.go'],True,0.006782,0.019531,9,438,51,8,6,359,True,0,1,0,13,2,1,0.0,,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_full_restatement_per_turn_r1_3b8dc3,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,full_restatement_per_turn,1,323,664,7,7,1,0,1,[],True,0.006863,0.016975,7,1355,573,7,2,365,True,3,4,2,1287,1,0,0.0,0.5292,0.738,0.0,0,1
claude-code_nemotron-3-ultra-550b-a55b_js-low-02_max_certainty_r1_dae2e7,holdout_cc,claude-code,nvidia/nemotron-3-ultra-550b-a55b,js-low-02,max_certainty,1,2652,7388,81,80,10,0,30,"['tmp/pi-prompt-benchmark/slot-cc-04/src/serializer.js', 'tmp/pi-prompt-benchmark/slot-cc-04/test_runner.js']",True,0.790564,1.106007,239,12482,0,80,2,292,False,,38,,,3,2,0.0,0.765,0.0,4.406,55,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_multiple_approaches_r4_1e2142,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,multiple_approaches,4,934,2184,9,9,1,0,0,['tmp/pi-prompt-benchmark/slot-06/client/client.go'],True,0.024752,0.024752,9,3869,2075,9,5,727,True,2,3,1,1887,2,1,0.1818,0.6256,0.0,3.36,13,0
pi_Kimi-K2.6_go-low-01_misleading_architecture_r2_789551,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,misleading_architecture,2,463,730,5,5,0,0,0,[],True,0.006138,0.01337,5,1947,437,5,2,301,True,1,3,1,1051,1,0,0.0,0.5521,0.0,0.514,1,0
pi_Kimi-K2.6_go-low-01_misleading_architecture_r1_6b0983,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,misleading_architecture,1,337,537,5,5,0,0,0,[],True,0.005208,0.012248,5,1394,204,5,2,95,True,1,3,1,455,1,0,0.0,0.5458,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_multiple_approaches_r5_b44777,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,multiple_approaches,5,3582,5315,13,13,2,0,0,[],True,0.037548,0.07252,13,17160,2803,13,5,5805,True,5,3,1,11121,2,1,0.5938,0.6524,0.0,2.331,40,0
claude-code_Kimi-K2.6_py-med-03_multiple_approaches_r2_fca382,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,multiple_approaches,2,9117,11960,21,20,2,0,2,"['tmp/pi-prompt-benchmark/slot-cc-02/run_tests.py', 'tmp/pi-prompt-benchmark/slot-cc-02/store/serialize.py']",False,0.129148,0.450172,61,39548,4997,20,7,29484,False,,7,,,2,1,1.0,0.7018,0.0,1.745,69,0
pi_DeepSeek-V4-Pro_go-high-01_irrelevant_context_r1_fb22ab,stress_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-01,irrelevant_context,1,339,1525,9,10,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.019011,0.049367,9,1316,761,10,7,672,True,0,3,0,945,3,2,0.0,0.525,0.0,0.0,0,0
pi_Kimi-K2.6_go-low-01_split_across_turns_r1_d7ae5c,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,split_across_turns,1,240,442,6,4,1,0,0,[],True,0.005377,0.012609,6,954,398,4,1,157,True,0,1,0,164,1,0,0.0,0.4591,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_max_certainty_r4_ff7cb1,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,max_certainty,4,484,1800,11,12,2,0,0,[],True,0.030943,0.030943,11,2084,435,12,4,613,True,4,4,2,1292,2,1,0.1212,0.6128,0.0,0.96,2,0
pi_Kimi-K2.6_go-low-01_ambiguous_scope_r2_9f59bb,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,ambiguous_scope,2,187,435,5,5,0,0,0,[],True,0.004734,0.01107,5,757,283,5,3,288,True,0,1,0,330,2,1,0.0,0.4584,0.0,0.0,0,0
pi_Kimi-K2.7-Code_go-high-01_misleading_architecture_r2_ec8b38,stress_pi,pi,moonshotai/Kimi-K2.7-Code,go-high-01,misleading_architecture,2,279,916,8,7,0,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.008116,0.018136,8,1193,407,7,3,467,True,1,2,0,595,2,1,0.0,0.4678,0.0,0.0,0,0
pi_DeepSeek-V4-Pro_go-high-02_multiple_approaches_r4_a40abb,holdout_pi,pi,deepseek-ai/DeepSeek-V4-Pro,go-high-02,multiple_approaches,4,6245,9862,22,30,5,0,0,"['tmp/pi-prompt-benchmark/slot-04/config/config_test.go', 'tmp/pi-prompt-benchmark/slot-04/config/merge.go']",False,0.172418,0.502002,22,24761,4490,30,22,23203,True,18,5,4,26431,7,5,1.0,0.7102,0.0,1.414,35,0
pi_Kimi-K2.6_go-low-01_irrelevant_context_r2_a688c3,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,irrelevant_context,2,153,302,4,3,0,0,0,['stats/stats.go'],False,0.003356,0.00886,4,601,156,3,1,386,True,0,1,0,171,1,0,0.0,0.4243,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_baseline_r2_5dfd01,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,baseline,2,376,1996,9,9,0,0,0,[],True,0.027814,0.027814,9,1605,478,9,3,180,True,1,2,1,965,2,1,0.2424,0.5682,0.0,0.623,1,0
pi_Inkling_go-high-02_exhaustive_exploration_r4_5a0d41,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,exhaustive_exploration,4,1389,2276,24,23,0,0,0,['tmp/pi-prompt-benchmark/slot-04/config/merge.go'],True,0.034763,0.099995,24,6258,178,23,21,6172,True,16,3,2,6195,2,2,0.3125,0.6405,0.0,0.16,1,0
pi_Kimi-K2.6_go-low-01_ambiguous_scope_r1_b87801,stress_pi,pi,moonshotai/Kimi-K2.6,go-low-01,ambiguous_scope,1,240,470,6,6,0,0,0,[],True,0.006534,0.015686,6,1045,294,6,4,684,True,0,2,0,378,2,1,0.0,0.5493,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_multiple_approaches_r4_b9f0ba,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,multiple_approaches,4,1442,2719,6,6,0,0,0,[],True,0.015863,0.024326,6,6948,2643,6,3,389,True,1,1,0,4752,2,1,0.0625,0.5966,0.144,2.015,14,1
pi_Kimi-K2.7-Code_go-high-01_full_restatement_per_turn_r2_fc5a6a,stress_pi,pi,moonshotai/Kimi-K2.7-Code,go-high-01,full_restatement_per_turn,2,292,975,9,8,0,0,0,[],True,0.009154,0.021217,9,1290,725,8,3,474,True,2,4,2,1198,2,1,0.0,0.4915,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_misleading_architecture_r1_bcf15a,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,misleading_architecture,1,223,707,5,4,0,0,0,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.00896,0.00896,5,792,329,4,1,109,True,1,2,1,424,1,0,0.0,0.4436,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_deep_thinking_r2_b75c2b,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,deep_thinking,2,427,1135,7,7,1,0,0,[],True,0.015018,0.015018,7,1737,613,7,4,626,True,1,1,0,1320,2,1,0.1818,0.5564,0.0,0.0,0,0
claude-code_Kimi-K2.6_py-med-03_deep_thinking_r2_98cc7b,holdout_cc,claude-code,moonshotai/Kimi-K2.6,py-med-03,deep_thinking,2,3990,4665,6,5,0,0,0,['tmp/pi-prompt-benchmark/slot-cc-02/store/serialize.py'],True,0.041019,0.117115,18,15886,1501,5,3,15693,False,,2,,,2,1,0.2188,0.6807,0.0,0.252,4,0
pi_Kimi-K2.7-Code_py-med-03_baseline_r5_d12c25,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,baseline,5,278,846,7,7,0,0,0,[],True,0.008882,0.018999,7,1290,346,7,3,761,True,2,2,0,706,1,1,0.0,0.4845,0.0,0.0,0,0
pi_Kimi-K2.7-Code_go-high-01_conflicting_constraints_r2_f206eb,stress_pi,pi,moonshotai/Kimi-K2.7-Code,go-high-01,conflicting_constraints,2,273,843,6,6,1,0,0,['tmp/pi-prompt-benchmark/slot-01/counter/counter.go'],True,0.007057,0.013867,6,1199,288,6,3,381,True,1,1,0,866,2,1,0.0,0.4887,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_misleading_architecture_r2_7830b4,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,misleading_architecture,2,206,531,5,4,0,0,0,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.008123,0.008123,5,884,413,4,1,200,True,1,2,1,740,1,0,0.0,0.5045,0.0,1.131,1,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_baseline_r3_d6216f,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,baseline,3,364,1033,8,8,1,0,0,[],True,0.016409,0.016409,8,1543,434,8,4,659,True,2,3,1,1093,2,1,0.2424,0.6066,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_no_questions_autonomy_r5_dcaacb,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,no_questions_autonomy,5,367,954,6,6,0,0,0,[],True,0.007093,0.014292,6,1685,1055,6,3,494,True,1,1,0,1614,2,1,0.0,0.5163,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_conflicting_constraints_r2_08aded,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,conflicting_constraints,2,193,452,5,4,1,0,0,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.007696,0.007696,5,824,197,4,1,224,True,1,1,0,509,1,0,0.0,0.5049,0.0,1.214,1,0
claude-code_DeepSeek-V4-Pro_py-med-03_max_certainty_r3_7f7f68,holdout_cc,claude-code,deepseek-ai/DeepSeek-V4-Pro,py-med-03,max_certainty,3,4951,9370,28,28,3,0,9,"['tmp/pi-prompt-benchmark/slot-cc-01/store/serialize.py', 'tmp/pi-prompt-benchmark/slot-cc-01/tests/test_serialize.py']",False,0.250737,1.002158,94,17687,4734,28,4,1097,False,,17,,,2,0,0.0938,0.702,0.0,1.357,24,0
pi_GLM-5.2_py-high-03_bounded_efficiency_r2_d1d6b2,holdout_pi,pi,zai-org/GLM-5.2,py-high-03,bounded_efficiency,2,228,660,5,7,0,0,0,[],True,0.010541,0.018931,5,731,789,7,5,110,True,0,1,0,592,4,3,0.0,0.4093,0.0,0.0,0,0
pi_GLM-5.2_go-low-02_multiple_approaches_r2_40a5d3,holdout_pi,pi,zai-org/GLM-5.2,go-low-02,multiple_approaches,2,5488,6200,12,8,0,0,0,[],False,0.066516,0.070383,12,23721,0,8,8,23714,False,,1,,,0,0,1.0,0.7044,0.0,0.084,2,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_conflicting_constraints_r1_73db1a,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,conflicting_constraints,1,176,421,5,4,1,0,0,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.007562,0.007562,5,767,181,4,1,224,True,1,1,0,514,1,0,0.0,0.4889,0.0,1.304,1,0
pi_Inkling_go-high-02_adjacent_cleanup_r2_c38c7b,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,adjacent_cleanup,2,328,1623,14,15,3,0,0,"['tmp/pi-prompt-benchmark/slot-04/config/load.go', 'tmp/pi-prompt-benchmark/slot-04/config/merge.go']",True,0.019216,0.046732,14,1464,255,15,4,77,True,9,3,2,1193,3,1,0.0,0.5314,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-med-02_multiple_approaches_r2_d31090,holdout_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-med-02,multiple_approaches,2,661,1708,8,8,1,0,0,[],True,0.020282,0.020282,8,2791,1796,8,4,667,True,2,3,1,1667,2,1,0.2424,0.6292,0.0,2.866,8,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_split_across_turns_r1_197262,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,split_across_turns,1,253,584,6,4,1,0,0,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.009499,0.009499,6,1041,485,4,1,204,True,0,1,0,234,1,0,0.0,0.489,0.0,0.961,1,0
pi_Inkling_go-high-02_multiple_approaches_r5_b482c7,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,multiple_approaches,5,64,450,8,7,0,0,0,[],True,0.008791,0.019734,8,289,487,7,5,239,True,0,1,0,5,1,0,0.0,,0.0,0.0,0,0
pi_Kimi-K2.6_go-med-02_exhaustive_exploration_r4_1e473e,holdout_pi,pi,moonshotai/Kimi-K2.6,go-med-02,exhaustive_exploration,4,283,905,6,8,0,0,0,['tmp/pi-prompt-benchmark/slot-06/client/client.go'],True,0.010176,0.019265,6,1194,348,8,5,177,True,1,1,0,917,4,3,0.1515,0.5419,0.0,0.0,0,0
pi_Kimi-K2.7-Code_py-med-03_multiple_approaches_r3_ce2032,holdout_pi,pi,moonshotai/Kimi-K2.7-Code,py-med-03,multiple_approaches,3,3316,4102,7,7,1,0,0,[],True,0.025216,0.040683,7,13931,1312,7,4,11925,True,1,1,0,1507,2,1,0.0,0.6658,0.0,1.436,20,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_ambiguous_scope_r1_009088,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,ambiguous_scope,1,222,564,7,7,1,0,0,[],True,0.011866,0.011866,7,1021,416,7,4,318,True,1,1,0,500,2,1,0.0,0.5279,0.0,0.0,0,0
pi_Inkling_go-high-02_exhaustive_exploration_r2_e8253d,holdout_pi,pi,thinkingmachines/Inkling,go-high-02,exhaustive_exploration,2,236,538,8,7,0,0,0,['tmp/pi-prompt-benchmark/slot-04/config/merge.go'],True,0.008686,0.021966,8,972,42,7,4,896,True,1,2,1,41,1,0,0.0,0.5051,0.0,0.0,0,0
pi_nemotron-3-ultra-550b-a55b_go-low-01_full_restatement_per_turn_r2_f9dea8,stress_pi,pi,nvidia/nemotron-3-ultra-550b-a55b,go-low-01,full_restatement_per_turn,2,206,533,7,5,0,0,1,['tmp/pi-prompt-benchmark/slot-02/stats/stats.go'],True,0.010888,0.010888,7,827,386,5,1,198,True,2,3,2,726,1,0,0.0,0.4946,0.0,1.209,1,0
pi_GLM-5.2_py-high-03_bounded_efficiency_r1_95f0d7,holdout_pi,pi,zai-org/GLM-5.2,py-high-03,bounded_efficiency,1,179,634,5,9,0,0,0,[],True,0.009244,0.016832,5,577,622,9,7,145,True,0,2,0,384,5,4,0.0,0.409,0.0,0.0,0,0
